time,filtered_emg,gesture
37.979,11,0
38.029,11,0
38.08,10,0
38.13,9,0
38.18,9,0
38.232,10,0
38.282,10,0
38.332,11,0
38.383,11,0
38.433,13,0
38.483,14,0
38.535,14,0
38.585,13,0
38.635,13,0
38.686,13,0
38.736,12,0
38.787,13,0
38.838,15,0
38.888,17,0
38.938,16,0
38.989,19,0
39.04,19,0
39.09,18,0
39.141,20,0
39.191,22,0
39.241,25,0
39.292,23,0
39.343,23,0
39.393,22,0
39.444,26,0
39.494,26,0
39.544,28,0
39.596,28,0
39.646,27,0
39.696,25,0
39.747,25,0
39.797,24,0
39.847,24,0
39.899,26,0
39.949,24,0
39.999,24,0
40.05,25,0
40.1,24,0
40.151,24,0
40.202,27,0
40.252,28,0
40.302,34,0
40.353,31,0
40.403,30,0
40.454,31,0
40.505,29,0
40.555,29,0
40.605,33,0
40.656,36,0
40.707,36,0
40.757,32,0
40.808,29,0
40.858,34,0
40.908,33,0
40.96,32,0
41.01,38,0
41.06,35,0
41.111,32,0
41.161,33,0
41.211,31,0
41.263,33,0
41.313,29,0
41.363,24,0
41.414,24,0
41.464,22,0
41.515,18,0
41.566,20,0
41.616,20,0
41.666,19,0
41.717,21,0
41.767,23,0
41.818,23,0
41.869,25,0
41.919,25,0
41.969,28,0
42.02,29,0
42.071,30,0
42.121,30,0
42.172,32,0
42.222,29,0
42.272,27,0
42.323,32,0
42.374,30,0
42.424,35,0
42.475,32,0
42.525,31,0
42.575,29,0
42.627,28,0
42.677,25,0
42.727,33,0
42.778,33,0
42.828,37,0
42.878,40,0
42.93,44,0
42.98,45,0
43.03,42,0
43.081,40,0
43.131,44,0
43.182,47,1
43.233,46,1
43.283,52,1
43.333,49,1
43.384,49,1
43.435,44,0
43.485,51,1
43.536,56,1
43.586,61,1
43.636,59,1
43.687,55,1
43.738,49,1
43.788,47,1
43.839,44,0
43.889,43,0
43.939,45,0
43.991,46,1
44.041,53,1
44.091,53,1
44.142,65,1
44.192,79,1
44.242,93,1
44.294,98,1
44.344,103,1
44.394,108,1
44.445,110,1
44.495,105,1
44.546,97,1
44.597,92,1
44.647,79,1
44.697,65,1
44.748,49,1
44.798,39,0
44.85,32,0
44.9,25,0
44.95,17,0
45.001,13,0
45.051,9,0
45.102,7,0
45.153,7,0
45.203,6,0
45.253,6,0
45.304,5,0
45.355,5,0
45.405,6,0
45.456,5,0
45.506,5,0
45.556,6,0
45.607,7,0
45.658,7,0
45.708,7,0
45.759,8,0
45.809,10,0
45.859,11,0
45.911,10,0
45.961,11,0
46.011,12,0
46.062,11,0
46.112,11,0
46.162,10,0
46.214,11,0
46.264,10,0
46.314,10,0
46.365,8,0
46.415,9,0
46.466,9,0
46.517,9,0
46.567,10,0
46.617,10,0
46.668,12,0
46.718,12,0
46.769,13,0
46.82,11,0
46.87,12,0
46.92,12,0
46.971,11,0
47.022,9,0
47.072,10,0
47.123,8,0
47.173,6,0
47.223,5,0
47.275,5,0
47.325,6,0
47.375,5,0
47.426,6,0
47.476,6,0
47.526,7,0
47.578,6,0
47.628,6,0
47.678,6,0
47.729,7,0
47.779,6,0
47.83,5,0
47.881,5,0
47.931,5,0
47.981,4,0
48.032,5,0
48.082,6,0
48.133,7,0
48.184,7,0
48.234,6,0
48.284,6,0
48.335,6,0
48.386,6,0
48.436,7,0
48.487,6,0
48.537,6,0
48.587,7,0
48.638,6,0
48.689,6,0
48.739,6,0
48.79,7,0
48.84,8,0
48.89,8,0
48.942,8,0
48.992,8,0
49.042,7,0
49.093,6,0
49.143,6,0
49.193,7,0
49.245,6,0
49.295,5,0
49.345,5,0
49.396,5,0
49.446,5,0
49.497,6,0
49.548,6,0
49.598,6,0
49.648,6,0
49.699,6,0
49.75,7,0
49.8,7,0
49.851,8,0
49.901,8,0
49.951,8,0
50.002,9,0
50.053,11,0
50.103,12,0
50.154,13,0
50.204,17,0
50.254,20,0
50.306,21,0
50.356,22,0
50.406,27,0
50.457,27,0
50.507,34,0
50.557,36,0
50.609,47,1
50.659,47,1
50.709,44,0
50.76,40,0
50.81,43,0
50.861,44,0
50.912,40,0
50.962,39,0
51.012,30,0
51.063,30,0
51.113,29,0
51.164,30,0
51.215,37,0
51.265,43,0
51.315,46,1
51.366,45,0
51.417,50,1
51.467,54,1
51.518,53,1
51.568,54,1
51.618,47,1
51.67,47,1
51.72,41,0
51.77,48,1
51.821,47,1
51.871,48,1
51.921,54,1
51.973,51,1
52.023,68,1
52.073,80,1
52.124,77,1
52.174,80,1
52.225,81,1
52.276,73,1
52.326,78,1
52.376,76,1
52.427,77,1
52.477,87,1
52.528,84,1
52.579,88,1
52.629,101,1
52.679,103,1
52.73,121,1
52.781,129,1
52.831,132,1
52.882,143,1
52.932,140,1
52.982,141,1
53.033,141,1
53.084,123,1
53.134,110,1
53.185,103,1
53.235,84,1
53.285,71,1
53.337,60,1
53.387,48,1
53.437,40,0
53.488,28,0
53.538,14,0
53.588,16,0
53.64,14,0
53.69,15,0
53.74,16,0
53.791,16,0
53.841,15,0
53.892,14,0
53.943,15,0
53.993,19,0
54.043,22,0
54.094,22,0
54.145,23,0
54.195,23,0
54.246,20,0
54.296,21,0
54.346,21,0
54.397,22,0
54.448,23,0
54.498,20,0
54.549,17,0
54.599,14,0
54.649,13,0
54.701,14,0
54.751,16,0
54.801,13,0
54.852,12,0
54.902,11,0
54.952,8,0
55.004,9,0
55.054,8,0
55.104,9,0
55.155,10,0
55.205,9,0
55.256,8,0
55.307,9,0
55.357,10,0
55.407,12,0
55.458,12,0
55.508,13,0
55.559,13,0
55.61,14,0
55.66,15,0
55.71,14,0
55.761,14,0
55.812,13,0
55.862,12,0
55.913,12,0
55.963,11,0
56.013,11,0
56.065,10,0
56.115,11,0
56.165,13,0
56.216,12,0
56.266,11,0
56.316,12,0
56.368,11,0
56.418,11,0
56.468,11,0
56.519,10,0
56.569,11,0
56.62,9,0
56.671,8,0
56.721,8,0
56.771,9,0
56.822,9,0
56.872,10,0
56.923,10,0
56.974,9,0
57.024,10,0
57.074,11,0
57.125,12,0
57.176,12,0
57.226,12,0
57.277,13,0
57.327,13,0
57.377,11,0
57.428,12,0
57.479,11,0
57.529,11,0
57.58,13,0
57.63,14,0
57.68,19,0
57.732,21,0
57.782,22,0
57.832,25,0
57.883,42,0
57.933,59,1
57.985,75,1
58.035,91,1
58.085,120,1
58.136,128,1
58.186,161,1
58.236,184,1
58.288,204,1
58.338,217,1
58.388,209,1
58.439,194,1
58.489,179,1
58.54,177,1
58.591,148,1
58.641,145,1
58.691,116,1
58.742,98,1
58.792,77,1
58.843,62,1
58.894,61,1
58.944,66,1
58.994,69,1
59.045,58,1
59.096,65,1
59.146,69,1
59.197,73,1
59.247,73,1
59.297,72,1
59.348,82,1
59.399,90,1
59.449,100,1
59.5,118,1
59.55,120,1
59.6,133,1
59.652,139,1
59.702,139,1
59.752,143,1
59.803,158,1
59.853,153,1
59.904,144,1
59.955,133,1
60.005,122,1
60.055,118,1
60.106,103,1
60.156,85,1
