time,filtered_emg,gesture
26.562,12,0
26.612,13,0
26.662,13,0
26.714,14,0
26.764,11,0
26.814,9,0
26.865,7,0
26.915,7,0
26.966,8,0
27.017,6,0
27.067,8,0
27.117,9,0
27.168,10,0
27.218,11,0
27.269,13,0
27.32,14,0
27.37,16,0
27.42,16,0
27.471,16,0
27.522,16,0
27.572,13,0
27.623,11,0
27.673,10,0
27.723,9,0
27.774,8,0
27.825,9,0
27.875,8,0
27.926,11,0
27.976,13,0
28.026,15,0
28.078,17,0
28.128,18,0
28.178,18,0
28.229,17,0
28.279,16,0
28.329,15,0
28.381,13,0
28.431,11,0
28.481,8,0
28.532,7,0
28.582,6,0
28.633,5,0
28.684,6,0
28.734,8,0
28.784,12,0
28.835,17,0
28.886,24,0
28.936,34,1
28.987,46,1
29.037,61,1
29.087,79,1
29.138,98,1
29.189,130,1
29.239,155,1
29.29,179,1
29.34,198,1
29.391,213,1
29.442,219,1
29.492,219,1
29.543,211,1
29.593,204,1
29.643,196,1
29.694,177,1
29.745,167,1
29.795,161,1
29.846,148,1
29.896,137,1
29.946,123,1
29.998,118,1
30.048,121,1
30.098,109,1
30.149,114,1
30.199,109,1
30.249,98,1
30.301,82,1
30.351,81,1
30.401,82,1
30.452,87,1
30.502,93,1
30.553,93,1
30.604,93,1
30.654,80,1
30.704,75,1
30.755,69,1
30.806,67,1
30.856,60,1
30.907,48,1
30.957,47,1
31.007,37,1
31.058,31,0
31.109,31,0
31.159,37,1
31.21,42,1
31.26,57,1
31.31,63,1
31.362,77,1
31.412,96,1
31.462,107,1
31.513,113,1
31.563,119,1
31.613,127,1
31.665,127,1
31.715,120,1
31.765,105,1
31.816,96,1
31.866,80,1
31.917,63,1
31.968,47,1
32.018,37,1
32.068,27,0
32.119,20,0
32.169,13,0
32.22,12,0
32.271,14,0
32.321,15,0
32.371,16,0
32.422,18,0
32.473,20,0
32.523,20,0
32.574,19,0
32.624,19,0
32.674,17,0
32.726,20,0
32.776,19,0
32.826,18,0
32.877,14,0
32.927,11,0
32.977,10,0
33.029,10,0
33.079,12,0
33.129,11,0
33.18,13,0
33.23,13,0
33.281,14,0
33.332,15,0
33.382,16,0
33.432,16,0
33.483,16,0
33.533,18,0
33.584,17,0
33.635,16,0
33.685,16,0
33.735,13,0
33.786,12,0
33.837,10,0
33.887,9,0
33.938,10,0
33.988,11,0
34.038,9,0
34.089,7,0
34.14,7,0
34.19,7,0
34.241,7,0
34.291,8,0
34.341,8,0
34.393,9,0
34.443,10,0
34.493,9,0
34.544,10,0
34.594,11,0
34.644,12,0
34.696,11,0
34.746,10,0
34.796,9,0
34.847,9,0
34.897,9,0
34.948,9,0
34.999,10,0
35.049,9,0
35.099,8,0
35.15,8,0
35.201,8,0
35.251,8,0
35.302,8,0
35.352,9,0
35.402,9,0
35.453,9,0
35.504,8,0
35.554,9,0
35.605,11,0
35.655,16,0
35.705,20,0
35.757,26,0
35.807,31,0
35.857,36,1
35.908,39,1
35.958,43,1
36.008,46,1
36.06,49,1
36.11,53,1
36.16,52,1
36.211,47,1
36.261,41,1
36.312,39,1
36.363,32,1
36.413,30,0
36.463,26,0
36.514,28,0
36.564,31,0
36.615,34,1
36.666,41,1
36.716,49,1
36.766,59,1
36.817,62,1
36.868,65,1
36.918,66,1
36.969,69,1
37.019,66,1
37.069,62,1
37.121,59,1
37.171,51,1
37.221,45,1
37.272,38,1
37.322,32,1
37.372,29,0
37.424,28,0
37.474,24,0
37.524,23,0
37.575,21,0
37.625,16,0
37.676,14,0
37.727,12,0
37.777,11,0
37.827,11,0
37.878,11,0
37.928,11,0
37.979,13,0
38.03,13,0
38.08,15,0
38.131,14,0
38.181,15,0
38.232,16,0
38.283,18,0
38.333,21,0
38.383,22,0
38.434,27,0
38.484,29,0
38.535,33,1
38.586,31,0
38.636,33,1
38.686,34,1
38.737,38,1
38.788,37,1
38.838,38,1
38.889,40,1
38.939,38,1
38.989,37,1
39.041,32,1
39.091,33,1
39.141,33,1
39.192,32,1
39.242,31,0
39.292,32,1
39.344,29,0
39.394,32,1
39.444,37,1
39.495,37,1
39.545,43,1
39.596,43,1
39.647,45,1
39.697,48,1
39.747,50,1
39.798,54,1
39.848,55,1
39.899,51,1
39.95,48,1
40.0,48,1
40.05,45,1
40.101,44,1
40.152,41,1
40.202,35,1
40.253,30,0
40.303,24,0
40.353,21,0
40.404,19,0
40.455,16,0
40.505,15,0
40.556,13,0
40.606,13,0
40.656,12,0
40.708,12,0
40.758,11,0
40.808,12,0
40.859,11,0
40.909,11,0
40.96,10,0
41.011,9,0
41.061,8,0
41.111,7,0
41.162,8,0
41.212,8,0
41.263,7,0
41.314,8,0
41.364,8,0
41.414,8,0
41.465,9,0
41.516,8,0
41.566,9,0
41.617,11,0
41.667,10,0
41.717,10,0
41.768,11,0
41.819,11,0
41.869,13,0
41.92,13,0
41.97,14,0
42.02,14,0
42.072,14,0
42.122,14,0
42.172,17,0
42.223,19,0
42.273,19,0
42.323,18,0
42.375,17,0
42.425,16,0
42.475,15,0
42.526,16,0
42.576,15,0
42.627,15,0
42.678,13,0
42.728,12,0
42.778,12,0
42.829,11,0
42.88,12,0
42.93,13,0
42.981,12,0
43.031,13,0
43.081,13,0
43.132,11,0
43.183,11,0
43.233,10,0
43.284,8,0
43.334,8,0
43.384,8,0
43.436,8,0
43.486,8,0
43.536,7,0
43.587,7,0
43.637,9,0
43.687,10,0
43.739,11,0
43.789,12,0
43.839,12,0
43.89,11,0
43.94,11,0
43.991,11,0
44.042,10,0
44.092,9,0
44.142,10,0
44.193,10,0
44.243,7,0
44.294,8,0
44.345,9,0
44.395,9,0
44.445,9,0
44.496,10,0
44.547,11,0
44.597,12,0
44.648,10,0
44.698,11,0
44.748,13,0
44.8,16,0
44.85,18,0
44.9,23,0
44.951,27,0
45.001,33,1
45.051,37,1
45.103,42,1
45.153,47,1
45.203,54,1
45.254,62,1
45.304,70,1
45.355,78,1
45.406,86,1
45.456,93,1
45.506,95,1
45.557,99,1
45.607,101,1
45.658,103,1
45.709,100,1
45.759,90,1
45.809,79,1
45.86,67,1
45.911,58,1
45.961,53,1
46.012,49,1
46.062,40,1
46.112,38,1
46.163,37,1
46.214,32,1
46.264,40,1
46.315,49,1
46.365,56,1
46.415,55,1
46.467,63,1
46.517,68,1
46.567,72,1
46.618,75,1
46.668,80,1
46.718,88,1
46.77,83,1
46.82,77,1
46.87,75,1
46.921,75,1
46.971,68,1
47.022,66,1
47.073,73,1
47.123,72,1
47.173,68,1
47.224,61,1
47.275,64,1
47.325,69,1
47.376,72,1
47.426,76,1
47.476,79,1
47.527,80,1
47.578,73,1
47.628,71,1
47.679,65,1
47.729,66,1
47.779,63,1
47.831,58,1
47.881,53,1
47.931,48,1
47.982,40,1
48.032,33,1
48.082,30,0
48.134,25,0
48.184,25,0
48.234,22,0
48.285,20,0
48.335,18,0
48.386,17,0
48.437,15,0
48.487,14,0
48.537,13,0
48.588,14,0
48.638,14,0
48.689,13,0
48.74,14,0
48.79,15,0
48.84,15,0
48.891,13,0
48.942,14,0
48.992,14,0
49.043,12,0
49.093,11,0
49.143,13,0
49.195,15,0
49.245,15,0
49.295,13,0
49.346,14,0
49.396,16,0
49.446,13,0
49.498,14,0
49.548,13,0
49.598,12,0
49.649,11,0
49.699,10,0
49.75,11,0
49.801,12,0
49.851,11,0
49.901,10,0
49.952,12,0
50.002,14,0
50.053,16,0
50.104,17,0
50.154,17,0
50.204,18,0
50.255,16,0
50.306,16,0
50.356,16,0
50.407,16,0
50.457,14,0
50.507,13,0
50.558,12,0
50.609,12,0
50.659,10,0
50.71,8,0
50.76,10,0
50.81,9,0
50.862,8,0
50.912,8,0
50.962,8,0
51.013,8,0
51.063,7,0
51.113,8,0
51.165,9,0
51.215,9,0
51.266,8,0
51.316,7,0
51.366,8,0
51.418,9,0
51.468,10,0
51.518,12,0
51.569,11,0
51.619,10,0
51.67,9,0
51.721,11,0
51.771,12,0
51.821,14,0
51.872,13,0
51.922,14,0
51.973,14,0
52.024,15,0
52.074,15,0
52.124,18,0
52.175,20,0
52.226,21,0
52.276,23,0
52.327,20,0
52.377,21,0
52.427,20,0
52.478,20,0
52.529,17,0
52.579,17,0
52.63,14,0
52.68,12,0
52.73,9,0
52.782,8,0
52.832,8,0
52.882,8,0
52.933,7,0
52.983,8,0
53.033,8,0
53.085,10,0
53.135,14,0
53.185,15,0
53.236,22,0
53.286,30,0
53.337,48,1
53.388,72,1
53.438,97,1
53.488,123,1
53.539,152,1
53.59,162,1
53.64,163,1
53.691,162,1
53.741,166,1
53.791,160,1
53.842,158,1
53.893,152,1
53.943,135,1
53.994,118,1
54.044,91,1
54.094,83,1
54.146,82,1
54.196,84,1
54.246,78,1
54.297,80,1
54.347,67,1
54.397,49,1
54.449,44,1
54.499,43,1
54.549,49,1
54.6,50,1
54.65,48,1
54.701,54,1
54.752,56,1
54.802,56,1
54.852,59,1
54.903,66,1
54.953,70,1
55.004,68,1
55.055,65,1
55.105,63,1
55.155,66,1
55.206,61,1
55.257,56,1
55.307,50,1
55.358,47,1
55.408,42,1
55.458,35,1
55.51,28,0
55.56,24,0
55.61,22,0
55.661,20,0
55.711,17,0
55.761,16,0
55.813,16,0
55.863,16,0
55.913,14,0
55.964,13,0
56.014,13,0
56.065,12,0
56.116,10,0
56.166,9,0
56.216,10,0
56.267,11,0
56.317,12,0
56.368,10,0
56.419,11,0
56.469,11,0
56.519,11,0
56.57,11,0
56.621,11,0
56.671,11,0
56.722,11,0
56.772,11,0
56.822,11,0
56.873,11,0
56.924,9,0
56.974,10,0
57.025,9,0
57.075,10,0
57.125,10,0
57.177,9,0
57.227,9,0
57.277,8,0
57.328,8,0
57.378,9,0
57.428,10,0
57.48,10,0
57.53,11,0
57.58,10,0
57.631,11,0
57.681,11,0
57.732,11,0
57.783,11,0
57.833,9,0
57.883,9,0
57.934,8,0
57.985,7,0
58.035,6,0
58.086,6,0
58.136,6,0
58.186,5,0
58.237,5,0
58.288,5,0
58.338,5,0
58.389,5,0
58.439,6,0
58.489,6,0
58.541,6,0
58.591,6,0
58.641,5,0
58.692,6,0
58.742,6,0
58.792,7,0
58.844,7,0
58.894,7,0
58.944,6,0
58.995,7,0
59.045,7,0
59.096,8,0
59.147,10,0
59.197,9,0
59.247,8,0
59.298,9,0
59.348,9,0
59.399,10,0
59.45,12,0
59.5,13,0
59.55,12,0
59.601,11,0
59.652,10,0
59.702,9,0
59.753,12,0
59.803,11,0
59.853,12,0
59.905,11,0
59.955,9,0
60.005,8,0
60.056,8,0
60.106,8,0
60.156,9,0
60.208,11,0
60.258,10,0
60.308,9,0
60.359,9,0
60.409,9,0
60.46,9,0
60.511,9,0
60.561,9,0
60.611,8,0
60.662,8,0
60.712,7,0
60.763,7,0
60.814,10,0
60.864,11,0
60.914,11,0
60.965,13,0
61.016,13,0
61.066,14,0
61.117,15,0
61.167,18,0
61.218,22,0
61.268,28,0
61.319,33,1
61.37,41,1
61.42,54,1
61.47,67,1
61.521,78,1
61.572,87,1
