time,filtered_emg,gesture
36.464,91,1
36.514,88,1
36.564,84,1
36.616,93,1
36.666,97,1
36.716,103,1
36.767,90,1
36.817,86,1
36.868,80,1
36.919,76,1
36.969,71,1
37.019,71,1
37.07,78,1
37.121,67,1
37.171,61,1
37.222,53,1
37.272,70,1
37.322,71,1
37.373,83,1
37.424,89,1
37.474,82,1
37.525,92,1
37.575,106,1
37.625,123,1
37.677,146,1
37.727,165,1
37.777,181,1
37.828,203,1
37.878,209,1
37.928,212,1
37.98,227,1
38.03,218,1
38.08,205,1
38.131,187,1
38.181,165,1
38.232,143,1
38.283,113,1
38.333,86,1
38.383,69,1
38.434,56,1
38.484,42,0
38.535,33,0
38.586,25,0
38.636,24,0
38.686,21,0
38.737,16,0
38.788,15,0
38.838,16,0
38.889,16,0
38.939,15,0
38.989,15,0
39.041,16,0
39.091,15,0
39.141,13,0
39.192,12,0
39.242,13,0
39.292,12,0
39.344,11,0
39.394,9,0
39.444,9,0
39.495,7,0
39.545,6,0
39.596,6,0
39.647,6,0
39.697,5,0
39.747,5,0
39.798,5,0
39.848,4,0
39.899,4,0
39.95,4,0
40.0,5,0
40.05,6,0
40.101,6,0
40.152,6,0
40.202,6,0
40.253,5,0
40.303,6,0
40.353,5,0
40.404,7,0
40.455,7,0
40.505,7,0
40.556,8,0
40.606,7,0
40.656,7,0
40.708,8,0
40.758,7,0
40.808,7,0
40.859,7,0
40.909,6,0
40.96,6,0
41.011,5,0
41.061,3,0
41.111,3,0
41.162,3,0
41.212,3,0
41.263,4,0
41.314,3,0
41.364,4,0
41.414,4,0
41.465,4,0
41.516,5,0
41.566,5,0
41.617,7,0
41.667,9,0
41.717,10,0
41.768,10,0
41.819,13,0
41.869,15,0
41.92,18,0
41.97,21,0
42.02,22,0
42.072,26,0
42.122,31,0
42.172,29,0
42.223,31,0
42.273,30,0
42.323,32,0
42.375,39,0
42.425,39,0
42.475,45,0
42.526,48,0
42.576,44,0
42.627,39,0
42.678,43,0
42.728,53,1
42.778,57,1
42.829,57,1
42.88,51,0
42.93,48,0
42.981,46,0
43.031,42,0
43.081,47,0
43.132,52,0
43.183,54,1
43.233,49,0
43.284,48,0
43.334,52,0
43.384,53,1
43.436,63,1
43.486,57,1
43.536,58,1
43.587,54,1
43.637,50,0
43.687,44,0
43.739,46,0
43.789,53,1
43.839,61,1
43.89,74,1
43.94,80,1
43.991,99,1
44.042,117,1
44.092,134,1
44.142,141,1
44.193,141,1
44.243,136,1
44.294,129,1
44.345,116,1
44.395,102,1
44.445,85,1
44.496,70,1
44.547,51,0
44.597,33,0
44.648,26,0
44.698,25,0
44.748,21,0
44.8,19,0
44.85,17,0
44.9,14,0
44.951,14,0
45.001,12,0
45.051,12,0
45.103,13,0
45.153,12,0
45.203,11,0
45.254,12,0
45.304,12,0
45.355,11,0
45.406,9,0
45.456,9,0
45.506,7,0
45.557,6,0
45.607,5,0
45.658,5,0
45.709,6,0
45.759,5,0
45.809,5,0
45.86,6,0
45.911,6,0
45.961,6,0
46.012,6,0
46.062,5,0
46.112,5,0
46.163,5,0
46.214,4,0
46.264,5,0
46.315,5,0
46.365,4,0
46.415,4,0
46.467,5,0
46.517,5,0
46.567,6,0
46.618,5,0
46.668,6,0
46.718,5,0
46.77,4,0
46.82,4,0
46.87,4,0
46.921,3,0
46.971,3,0
47.022,3,0
47.073,2,0
47.123,2,0
47.173,2,0
47.224,2,0
47.275,3,0
47.325,3,0
47.376,3,0
47.426,4,0
47.476,4,0
47.527,5,0
47.578,5,0
47.628,6,0
47.679,7,0
47.729,8,0
47.779,10,0
47.831,12,0
47.881,15,0
47.932,19,0
47.982,24,0
48.032,27,0
48.083,30,0
48.134,34,0
48.184,40,0
48.235,41,0
48.285,39,0
48.335,43,0
48.387,48,0
48.437,52,0
48.487,55,1
48.538,66,1
48.588,79,1
48.638,83,1
48.69,99,1
48.74,107,1
48.79,114,1
48.841,126,1
48.891,121,1
48.942,128,1
48.993,140,1
49.043,145,1
49.093,132,1
49.144,133,1
49.195,113,1
49.245,115,1
49.296,117,1
49.346,104,1
49.396,104,1
49.447,97,1
49.498,80,1
49.548,64,1
49.599,68,1
49.649,61,1
49.699,59,1
49.751,49,0
49.801,49,0
49.851,50,0
49.902,47,0
49.952,43,0
50.002,40,0
50.054,37,0
50.104,31,0
50.154,37,0
50.205,39,0
50.255,47,0
50.306,42,0
50.357,45,0
50.407,53,1
50.457,53,1
50.508,57,1
50.558,62,1
50.609,67,1
50.66,62,1
50.71,61,1
50.76,55,1
50.811,57,1
50.862,50,0
50.912,45,0
50.963,41,0
51.013,39,0
51.063,35,0
51.115,32,0
51.165,28,0
51.215,23,0
51.266,22,0
51.316,17,0
51.366,15,0
51.418,13,0
51.468,12,0
51.518,10,0
51.569,9,0
51.619,7,0
51.67,7,0
51.721,8,0
51.771,9,0
51.821,8,0
51.872,9,0
51.922,8,0
51.973,9,0
52.024,9,0
52.074,9,0
52.124,9,0
52.175,8,0
52.226,7,0
52.276,6,0
52.327,7,0
52.377,6,0
52.427,6,0
52.478,5,0
52.529,5,0
52.579,5,0
52.63,6,0
52.68,5,0
52.73,6,0
52.782,6,0
52.832,5,0
52.882,6,0
52.933,6,0
52.983,6,0
53.033,6,0
53.085,6,0
53.135,5,0
53.185,6,0
53.236,5,0
53.286,5,0
53.337,5,0
53.388,5,0
53.438,4,0
53.488,4,0
53.539,5,0
53.59,5,0
53.64,6,0
53.691,6,0
53.741,6,0
53.791,7,0
53.842,9,0
53.893,10,0
53.943,12,0
53.994,17,0
54.044,18,0
54.094,20,0
54.146,20,0
54.196,23,0
54.246,23,0
54.297,23,0
54.347,28,0
54.397,36,0
54.449,33,0
54.499,32,0
54.549,32,0
54.6,36,0
54.65,44,0
54.701,44,0
54.752,46,0
54.802,49,0
